,Aardvark,Addax,AfricanBuffalo,AfricanCrestedPorcupine,AfricanElephant,AfricanPenguin,AfricanWildDog,AldabraGiantTortoise,AlpineIbex,AmericanAlligator,AmericanBison,AmurLeopard,ArcticFox,ArcticWolf,AsianSmallClawedOtter,AsianWaterMonitor,Babirusa,BactrianCamel,BairdsTapir,BengalTiger,Binturong,BlackRhinoceros,BlackWhiteRuffedLemur,BlackWildebeest,BlueWildebeest,Bongo,Bonobo,BorneanOrangutan,CaliforniaSeaLion,CapuchinMonkey,Capybara,Caracal,Cassowary,Cheetah,ChinesePangolin,CloudedLeopard,CommonOstrich,CommonWarthog,CommonWombat,Cougar,CuviersDwarfCaiman,DallSheep,DamaGazelle,Dhole,Dingo,DromedaryCamel,Emu,EurasianLynx,EuropeanBadger,EuropeanFallowDeer,FennecFox,FormosanBlackBear,Fossa,GalapagosGiantTortoise,Gemsbok,Gharial,GiantAnteater,GiantOtter,GiantPanda,GreaterFlamingo,GreySeal,GrizzlyBear,HimalayanBrownBear,Hippopotamus,IndianElephant,IndianPeafowl,IndianRhinoceros,Jaguar,JapaneseMacaque,KingPenguin,Koala,KomodoDragon,LarGibbon,LittlePenguin,Llama,MalayanTapir,Mandrill,ManedWolf,Meerkat,Moose,NileLechwe,NileMonitor,NineBandedArmadillo,NorthAmericanBeaver,NorthIslandBrownKiwi,Nyala,Okapi,PlainsZebra,Platypus,PolarBear,PrairieDog,ProboscisMonkey,PronghornAntelope,PrzewalskisHorse,PygmyHippo,Quokka,Raccoon,RedCrownedCrane,RedDeer,RedFox,RedKangaroo,RedNeckedWallaby,RedPanda,RedRiverHog,RedRuffedLemur,Reindeer,ReticulatedGiraffe,RingTailedLemur,SableAntelope,SaltwaterCrocodile,SandCat,ScimitarHornedOryx,Siamang,SiberianTiger,SnowLeopard,SomaliWildAss,SouthernWhiteRhino,SpectacledCaiman,SpottedHyena,Springbok,StripedHyena,StripedSkunk,SunBear,TasmanianDevil,ThomsonsGazelle,TimberWolf,WestAfricanLion,WesternChimpanzee,WesternLowlandGorilla,WildWaterBuffalo
DromedaryCamel,0.5475694444444444,0.99,0.2142777777777778,0.6155208333333333,0.6161805555555556,0.5798958333333334,0.0,0.5027083333333333,0.29936309523809523,0.0,0.14433666666666667,0.0,0.35614444444444443,0.0,0.5145833333333334,0.5415,0.5607638888888888,0.6755555555555557,0.38791666666666663,0.0,0.5145833333333334,0.26441666666666663,0.48489583333333336,0.5713194444444445,0.5713194444444445,0.47273809523809524,0.48093749999999996,0.47302083333333333,0.39187500000000003,0.34041666666666665,0.3325,0.0,0.4235416666666667,0.0,0.5244791666666666,0.0,0.6465277777777778,0.20952777777777779,0.4644444444444444,0.0,0.3668055555555555,0.27595238095238095,0.99,0.0,0.0,1.0,0.49743055555555554,0.0,0.5261944444444444,0.45916666666666667,0.6016666666666667,0.0,0.18050000000000002,0.3127083333333333,0.6016666666666667,0.5383333333333333,0.36614583333333334,0.31666666666666665,0.5106250000000001,0.6570833333333332,0.3277371273712737,0.0,0.0,0.22325000000000006,0.5734305555555556,0.6175,0.2459444444444445,0.0,0.5034280303030303,0.2553303303303303,0.34754166666666664,0.0,0.44927083333333334,0.45125,0.4169444444444444,0.5185416666666667,0.4736805555555556,0.3654861111111111,0.6766111111111112,0.37886904761904755,0.5681150793650794,0.54625,0.501125,0.37577777777777777,0.3477678571428572,0.5568055555555557,0.47273809523809524,0.5673611111111112,0.40744444444444444,0.0,0.46906249999999994,0.4433333333333333,0.4947916666666667,0.6506444444444444,0.46708333333333335,0.3720833333333333,0.360525,0.506126893939394,0.534375,0.0,0.48027777777777786,0.4644444444444444,0.5422916666666667,0.5343749999999999,0.4888541666666667,0.3498062015503876,0.99,0.4888541666666667,0.5686805555555556,0.0,0.7916666666666667,0.99,0.45125,0.0,0.0,0.99,0.23011111111111113,0.0,0.0,0.6478472222222222,0.0,0.4153611111111111,0.581875,0.36020833333333335,0.5528472222222223,0.0,0.0,0.192375,0.192375,0.5409722222222222
Emu,0.4459722222222222,0.38735119047619043,0.16730555555555557,0.4372261904761905,0.41113888888888883,0.361,0.0,0.3887083333333333,0.2564434523809524,0.0,0.14313333333333336,0.0,0.0,0.0,0.3895,0.0,0.4299880952380952,0.42618055555555556,0.4402986111111111,0.0,0.4099513888888889,0.17765,0.36627777777777776,0.38263888888888886,0.38263888888888886,0.34595833333333337,0.35770138888888886,0.349125,0.3208888888888889,0.40080952380952384,0.4012430555555555,0.0,0.5569374999999999,0.0,0.4025625,0.0,0.4459722222222222,0.17522222222222222,0.7976984126984128,0.0,0.43607638888888883,0.22279761904761905,0.43752777777777774,0.0,0.0,0.49743055555555554,1.0,0.0,0.36416666666666675,0.4116666666666667,0.38158333333333333,0.0,0.0,0.3887083333333333,0.3865972222222222,0.4092916666666666,0.4428055555555555,0.37802083333333336,0.32810185185185187,0.46075,0.2649444444444444,0.0,0.0,0.1463,0.46391666666666664,0.5053472222222222,0.16572222222222222,0.0,0.2640208333333333,0.3948918918918919,0.8043333333333335,0.0,0.3313125,0.7615833333333334,0.40137500000000004,0.39807638888888885,0.36722023809523807,0.43145833333333333,0.4331547619047619,0.24134523809523806,0.3705,0.0,0.5647222222222223,0.35902083333333334,0.6906682692307693,0.44135416666666666,0.34595833333333337,0.38263888888888886,0.8344166666666667,0.0,0.44672619047619044,0.3359305555555555,0.4670833333333333,0.4433333333333333,0.342,0.99,0.4261805555555555,0.29834523809523805,0.3958333333333333,0.0,0.99,0.99,0.3392337164750958,0.40408928571428576,0.36363888888888884,0.22958333333333336,0.4424537037037037,0.36363888888888884,0.38461805555555556,0.0,0.0,0.44729166666666664,0.3344791666666666,0.0,0.0,0.3785297619047619,0.14830555555555555,0.0,0.0,0.4439930555555555,0.0,0.3958333333333333,0.47543981481481484,0.0,0.38461805555555556,0.0,0.0,0.14308055555555557,0.14308055555555557,0.4096874999999999
EurasianLynx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510192307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25310714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EuropeanBadger,0.3246442307692308,0.2375,0.1311904761904762,0.4518154761904762,0.3166666666666667,0.24541666666666667,0.0,0.26843589743589746,0.5478333333333333,0.0,0.18113333333333334,0.0,0.0,0.0,0.5396000000000001,0.0,0.5240014367816092,0.5027083333333333,0.39826923076923076,0.0,0.5556681034482758,0.12825,0.3053571428571429,0.36360119047619044,0.36360119047619044,0.3101470588235294,0.3101470588235294,0.5001470588235294,0.3285416666666666,0.3665416666666666,0.3537931034482758,0.0,0.418,0.0,0.5565416666666667,0.0,0.33249999999999996,0.14464215686274512,0.45916666666666667,0.0,0.40638888888888886,0.3262797619047619,0.320625,0.0,0.0,0.5261944444444444,0.36416666666666675,0.0,1.0,0.6808333333333334,0.2649754901960784,0.0,0.0,0.2705238095238095,0.25785714285714284,0.5111904761904762,0.3695220588235294,0.34041666666666665,0.6808333333333334,0.6151249999999999,0.3904268292682927,0.0,0.0,0.13774999999999998,0.5961249999999999,0.5900961538461539,0.23820370370370367,0.0,0.6462878787878789,0.20240990990990992,0.3695220588235294,0.0,0.49716666666666665,0.4116666666666667,0.5253650793650793,0.5488888888888889,0.30336134453781516,0.3319345238095238,0.32175595238095234,0.6129761904761906,0.36020833333333335,0.0,0.3913472222222222,0.5106250000000001,0.4116666666666667,0.3482601540616247,0.3101470588235294,0.36360119047619044,0.36416666666666675,0.0,0.330125,0.48893333333333333,0.48745426829268296,0.5456845238095237,0.29133333333333333,0.40375,0.4750000000000001,0.5678409090909091,0.95,0.0,0.32401785714285714,0.45780952380952383,0.6808333333333334,0.3440756302521008,0.30874999999999997,0.5877664728682171,0.35624999999999996,0.30874999999999997,0.3658630952380952,0.0,0.0,0.30712896825396824,0.4921,0.0,0.0,0.22958333333333336,0.15200000000000002,0.0,0.0,0.3308035714285715,0.0,0.5700000000000001,0.620138888888889,0.0,0.3816964285714285,0.0,0.0,0.12405882352941176,0.12405882352941176,0.5183380952380953
EuropeanFallowDeer,0.36976923076923074,0.285,0.14788333333333334,0.5467777777777778,0.35070833333333334,0.27444444444444444,0.0,0.27476923076923077,0.6803809523809524,0.0,0.16466666666666668,0.0,0.3980952380952381,0.0,0.35830833333333334,0.33223611111111107,0.3464042145593869,0.36416666666666664,0.40301923076923074,0.0,0.3801819923371647,0.14503333333333332,0.2948015873015873,0.4330416666666666,0.4330416666666666,0.28903594771241825,0.2916748366013072,0.2916748366013072,0.37999999999999995,0.37313888888888885,0.3656681034482758,0.0,0.28341666666666665,0.0,0.36786111111111114,0.0,0.38712499999999994,0.15065882352941176,0.5557500000000001,0.0,0.4195833333333333,0.2782142857142857,0.3536111111111111,0.0,0.0,0.45916666666666667,0.4116666666666667,0.0,0.6808333333333334,1.0,0.28763888888888883,0.0,0.12286666666666665,0.27685714285714286,0.28952380952380946,0.3203988095238095,0.3866748366013072,0.33012499999999995,0.40375,0.5375416666666667,0.4833993902439025,0.0,0.0,0.15326666666666666,0.429875,0.4634294871794871,0.18489814814814817,0.0,0.3551190476190476,0.21919894894894895,0.38931372549019605,0.0,0.30452777777777773,0.45916666666666667,0.4845,0.3654861111111111,0.3006470588235294,0.3815833333333333,0.3462599206349206,0.42523809523809525,0.40375,0.33804166666666663,0.4195833333333333,0.45125,0.4433333333333333,0.3861470588235294,0.28903594771241825,0.4330416666666666,0.40375,0.0,0.38791666666666663,0.29259999999999997,0.4280792682926829,0.40533333333333327,0.2786666666666667,0.4459722222222222,0.4275,0.34569444444444447,0.99,0.0,0.37366666666666665,0.5636666666666666,0.40375,0.351577614379085,0.2902777777777778,0.39130952380952383,0.3852777777777778,0.2902777777777778,0.4362083333333333,0.0,0.27708333333333335,0.37366666666666665,0.3021,0.0,0.0,0.27444444444444444,0.17239141414141415,0.0,0.0,0.38135714285714284,0.0,0.49083333333333334,0.46972222222222215,0.45125,0.4362083333333333,0.0,0.0,0.11666993464052289,0.11666993464052289,0.35830833333333334
FennecFox,0.6903333333333335,0.95,0.27455000000000007,0.64125,0.7705555555555555,0.83125,0.0,0.6935,0.24852678571428571,0.0,0.12096666666666668,0.0,0.0,0.0,0.28476715686274506,0.0,0.323,0.4433333333333333,0.2957107843137255,0.0,0.27778186274509803,0.3261666666666667,0.6826960784313725,0.6883541666666667,0.6883541666666667,0.6687254901960784,0.6757107843137254,0.2887254901960784,0.2945,0.2887254901960784,0.29175245098039215,0.0,0.2957107843137255,0.0,0.28174019607843137,0.0,0.8090833333333334,0.26916666666666667,0.28658333333333336,0.0,0.28174019607843137,0.2148809523809524,0.83125,0.0,0.0,0.6016666666666667,0.38158333333333333,0.0,0.2649754901960784,0.28763888888888883,1.0,0.0,0.0,0.3135,0.95,0.29082107843137256,0.3127083333333333,0.26811111111111113,0.2677178649237472,0.4275,0.23591666666666666,0.0,0.0,0.27233333333333337,0.3052666666666667,0.31666666666666665,0.12508333333333332,0.0,0.21337745098039215,0.20805855855855854,0.2887254901960784,0.0,0.2652083333333333,0.30874999999999997,0.29212499999999997,0.29175245098039215,0.6757107843137254,0.3103333333333333,0.83125,0.20741666666666664,0.7041875000000001,0.0,0.3792083333333333,0.26800245098039216,0.2456584653092006,0.6915208333333334,0.6687254901960784,0.6863750000000001,0.29924999999999996,0.0,0.43244791666666665,0.26525490196078433,0.3760416666666666,0.4290833333333333,0.6528921568627452,0.30071691176470583,0.293422268907563,0.2557083333333333,0.2883928571428571,0.0,0.43963888888888886,0.3103333333333333,0.2830409060175795,0.6826960784313725,0.6826960784313725,0.22166666666666665,0.6927083333333334,0.6826960784313725,0.6889761904761905,0.0,0.0,0.8249166666666667,0.2652083333333333,0.0,0.0,0.9341666666666667,0.27708333333333335,0.0,0.0,0.8077261904761905,0.0,0.28763888888888883,0.28420168067226886,0.0,0.6794761904761906,0.0,0.0,0.2702843137254902,0.2702843137254902,0.30954166666666666
FormosanBlackBear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3485972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fossa,0.0,0.25966666666666666,0.0,0.0,0.646,0.0,0.0,0.8866666666666667,0.07615833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09975,0.0,0.0,0.0,0.2584,0.0,0.2546,0.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04885714285714286,0.2554444444444445,0.0,0.0,0.18050000000000002,0.0,0.0,0.0,0.12286666666666665,0.0,0.0,1.0,0.5066666666666667,0.25966666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580380952380953,0.3317083333333333,0.0,0.10555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2565,0.0,0.0,0.15516666666666667,0.0,0.07726666666666668,0.266,0.0,0.0,0.0,0.0,0.3147666666666667,0.3768333333333334,0.2546,0.0,0.0,0.0,0.0,0.133,0.10766666666666666,0.3299666666666667,0.0,0.0,0.0,0.12286666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.08486666666666666,0.7618472222222222,0.0,0.2546,0.0,0.0,0.25966666666666666,0.0,0.0,0.0,0.2565,0.2575555555555556,0.0,0.0,0.25966666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14693333333333333
GalapagosGiantTortoise,0.4290833333333333,0.3219444444444444,0.38949999999999996,0.3029444444444444,0.30874999999999997,0.3034722222222222,0.2967619047619047,0.5700000000000001,0.21045138888888887,0.2691666666666667,0.3030952380952381,0.22091269841269842,0.21770833333333334,0.11912698412698412,0.35915277777777777,0.3852777777777778,0.4243333333333333,0.30215277777777777,0.7312361111111112,0.35836111111111113,0.3953055555555556,0.3127083333333333,0.5354305555555556,0.2999285714285714,0.2999285714285714,0.5166944444444443,0.5306805555555556,0.5219722222222222,0.4056349206349206,0.5958611111111112,0.99,0.31534722222222217,0.5504722222222223,0.30203968253968255,0.3984722222222222,0.38369444444444445,0.2967619047619047,0.4290833333333333,0.29163492063492064,0.5346388888888889,0.7264861111111112,0.14023809523809527,0.31402777777777774,0.3533472222222222,0.3887083333333333,0.3127083333333333,0.3887083333333333,0.25310714285714286,0.2705238095238095,0.27685714285714286,0.3135,0.3485972222222222,0.5066666666666667,1.0,0.3219444444444444,0.39583333333333326,0.81225,0.7499722222222223,0.19448611111111114,0.35613690476190474,0.186984126984127,0.17733333333333337,0.1250079365079365,0.28319047619047616,0.3545535714285714,0.4011111111111111,0.30171296296296296,0.5480972222222222,0.18649404761904761,0.33649603174603177,0.4269722222222222,0.4428055555555555,0.49663888888888885,0.25785714285714284,0.6767619047619048,0.3731388888888888,0.54625,0.81225,0.31006944444444445,0.16738095238095235,0.3090666666666666,0.3887083333333333,0.5739583333333333,0.26682936507936506,0.22641666666666668,0.4275,0.5166944444444443,0.30203968253968255,0.3760416666666666,0.12836309523809525,0.323,0.40058333333333335,0.30874999999999997,0.32405555555555554,0.4100833333333333,0.2747460317460318,0.5383333333333333,0.23357936507936505,0.2800238095238095,0.30030555555555555,0.3293333333333333,0.3135,0.20971626984126987,0.3873888888888889,0.5354305555555556,0.18773809523809526,0.42976190476190473,0.5354305555555556,0.2967619047619047,0.4290833333333333,0.29819444444444443,0.3293333333333333,0.5019166666666668,0.18208333333333335,0.14818376068376068,0.31534722222222217,0.2958722222222222,0.7737222222222223,0.29359523809523813,0.3103333333333333,0.3781527777777778,0.27474603174603174,0.3573055555555555,0.21748214285714285,0.2967619047619047,0.20734126984126983,0.2978174603174603,0.5306805555555556,0.5306805555555556,0.3873888888888889
Gemsbok,0.6887500000000001,0.95,0.2755,0.6333333333333334,0.76,0.8233333333333334,0.0,0.7019444444444445,0.23127976190476188,0.0,0.12015238095238095,0.0,0.240515873015873,0.0,0.26916666666666667,0.304,0.3008333333333333,0.45125,0.27708333333333335,0.0,0.26125,0.31983333333333336,0.6729166666666667,0.6887500000000001,0.6887500000000001,0.6491666666666667,0.665,0.27708333333333335,0.26735714285714285,0.26916666666666667,0.28500000000000003,0.0,0.2889583333333334,0.0,0.26916666666666667,0.0,0.8075,0.266,0.28952380952380946,0.0,0.25582142857142853,0.18095238095238092,0.8233333333333334,0.0,0.0,0.6016666666666667,0.3865972222222222,0.0,0.25785714285714284,0.28952380952380946,0.95,0.0,0.25966666666666666,0.3219444444444444,1.0,0.30874999999999997,0.30874999999999997,0.2797222222222222,0.21111111111111108,0.4275,0.24021428571428569,0.0,0.0,0.27233333333333337,0.28183333333333327,0.31123809523809526,0.12033333333333333,0.0,0.2010833333333333,0.1781626984126984,0.2881666666666667,0.0,0.26125,0.3053571428571429,0.30038095238095236,0.2716547619047619,0.6570833333333334,0.31666666666666665,0.8154166666666667,0.19180952380952382,0.6913888888888889,0.6808333333333334,0.382375,0.2578571428571429,0.21782142857142855,0.6808333333333334,0.6491666666666667,0.6966666666666667,0.31229365079365073,0.0,0.4354166666666666,0.26125,0.3602083333333333,0.4354166666666666,0.6491666666666667,0.285,0.2874880952380952,0.24360714285714286,0.28952380952380946,0.0,0.45125,0.31666666666666665,0.2325862068965517,0.665,0.6729166666666667,0.20809523809523808,0.6905092592592592,0.6729166666666667,0.6887500000000001,0.0,0.76,0.83125,0.26916666666666667,0.0,0.0,0.9368055555555557,0.27233333333333337,0.0,0.0,0.8075,0.0,0.28952380952380946,0.26769642857142856,0.22777380952380952,0.6729166666666667,0.0,0.0,0.266,0.266,0.30874999999999997
Gharial,0.3298611111111111,0.29687500000000006,0.1648777777777778,0.31101190476190477,0.3451666666666667,0.35625,0.0,0.39583333333333326,0.19949999999999998,0.0,0.10730476190476192,0.0,0.0,0.0,0.7892916666666667,0.0,0.7560416666666667,0.7402083333333334,0.4921527777777778,0.0,0.8301944444444445,0.1137888888888889,0.37287499999999996,0.28303968253968254,0.28303968253968254,0.38791666666666663,0.391875,0.771875,0.3845238095238095,0.45125,0.41456944444444443,0.0,0.59375,0.0,0.8510416666666667,0.0,0.2719563492063492,0.1474611111111111,0.31617658730158726,0.0,0.4763194444444444,0.1244047619047619,0.296875,0.0,0.0,0.5383333333333333,0.4092916666666666,0.0,0.5111904761904762,0.3203988095238095,0.29082107843137256,0.0,0.0,0.39583333333333326,0.30874999999999997,1.0,0.3551944444444444,0.4290833333333333,0.665,0.5888869047619048,0.3110119047619048,0.0,0.0,0.13322619047619047,0.8580535714285714,0.8009027777777777,0.3154351851851852,0.0,0.6519940476190476,0.17077380952380952,0.4789583333333334,0.0,0.7497083333333334,0.4003571428571429,0.3141785714285714,0.9251944444444444,0.39266666666666666,0.33804166666666663,0.3011160714285714,0.377172619047619,0.3375666666666666,0.0,0.4136458333333334,0.3623571428571428,0.31745833333333334,0.3602083333333333,0.38791666666666663,0.27987301587301583,0.501125,0.0,0.28386904761904763,0.8389027777777778,0.35624999999999996,0.6665833333333333,0.4749999999999999,0.2705238095238095,0.44306944444444446,0.6869404761904762,0.5016904761904762,0.0,0.30241666666666667,0.34595833333333337,0.6612301587301588,0.4275,0.391875,0.31440476190476185,0.35653273809523806,0.391875,0.27987301587301583,0.0,0.0,0.3071666666666667,0.7615833333333334,0.0,0.0,0.3047916666666667,0.11175166666666668,0.0,0.0,0.2934444444444444,0.0,0.3085238095238095,0.7960208333333334,0.0,0.2957063492063492,0.0,0.0,0.15675,0.15675,0.7924583333333334
GiantAnteater,0.5700000000000001,0.30874999999999997,0.19633333333333336,0.38949999999999996,0.3887083333333333,0.3061111111111111,0.0,0.43224999999999997,0.23645220588235294,0.0,0.15892941176470587,0.0,0.2463480392156863,0.0,0.49083333333333334,0.0,0.5531111111111112,0.28302083333333333,0.99,0.0,0.4116666666666667,0.16128888888888887,0.44861111111111107,0.45125,0.45125,0.4433333333333333,0.4459722222222222,0.4433333333333333,0.4254044117647059,0.99,0.99,0.0,0.4420138888888889,0.0,0.40375,0.0,0.4116666666666667,0.22800000000000004,0.38478991596638656,0.0,0.83125,0.19282738095238094,0.39583333333333326,0.0,0.0,0.36614583333333334,0.4428055555555555,0.0,0.3695220588235294,0.3866748366013072,0.3127083333333333,0.0,0.0,0.81225,0.30874999999999997,0.3551944444444444,1.0,0.8444444444444444,0.29027777777777775,0.4290833333333333,0.1916299019607843,0.0,0.0,0.1558,0.44808333333333333,0.4881944444444445,0.15463888888888888,0.0,0.23214460784313726,0.3711830065359477,0.4116666666666667,0.0,0.45125,0.332577614379085,0.7575318627450981,0.39187500000000003,0.44808333333333333,0.99,0.3931944444444444,0.2075796568627451,0.4116666666666667,0.0,0.6280555555555556,0.3576470588235294,0.2933823529411764,0.5700000000000001,0.4433333333333333,0.44729166666666664,0.42222222222222217,0.0,0.40980392156862744,0.4116666666666667,0.38,0.4116666666666667,0.38949999999999996,0.45125,0.6175,0.2710294117647059,0.36688316993464054,0.0,0.4116666666666667,0.4116666666666667,0.2800862068965517,0.4845,0.4459722222222222,0.22236519607843136,0.5647222222222223,0.4459722222222222,0.45125,0.0,0.29555555555555557,0.4077083333333333,0.45125,0.0,0.0,0.3061111111111111,0.1783888888888889,0.0,0.0,0.4116666666666667,0.0,0.36754289215686275,0.49083333333333334,0.10762009803921568,0.45125,0.0,0.0,0.1783888888888889,0.1783888888888889,0.49083333333333334
GiantOtter,0.4195833333333333,0.27444444444444444,0.1995,0.32590277777777776,0.38395833333333335,0.320625,0.0,0.3699722222222222,0.15965277777777778,0.0,0.12666666666666668,0.0,0.0,0.0,0.5278589743589743,0.0,0.42486111111111113,0.24013888888888887,0.8610694444444444,0.0,0.34701388888888884,0.13036111111111112,0.3852777777777778,0.33645833333333336,0.33645833333333336,0.3747222222222222,0.3852777777777778,0.3773611111111111,0.43211805555555555,0.560763888888889,0.92625,0.0,0.40375,0.0,0.35756944444444444,0.0,0.30874999999999997,0.17416666666666666,0.3047916666666667,0.0,0.849986111111111,0.11988095238095237,0.32590277777777776,0.0,0.0,0.31666666666666665,0.37802083333333336,0.0,0.34041666666666665,0.33012499999999995,0.26811111111111113,0.0,0.0,0.7499722222222223,0.2797222222222222,0.4290833333333333,0.8444444444444444,1.0,0.24453703703703702,0.4185277777777778,0.19,0.0,0.0,0.16424444444444442,0.44095833333333334,0.3768333333333333,0.15516666666666667,0.0,0.20781249999999998,0.3674652777777778,0.3760416666666666,0.0,0.36944444444444435,0.34371527777777783,0.676875,0.42222222222222217,0.3647321428571428,0.8075,0.3272222222222222,0.225625,0.4354166666666667,0.0,0.587051282051282,0.37999999999999995,0.26085416666666666,0.44175,0.3747222222222222,0.3285416666666666,0.453625,0.0,0.3240555555555556,0.47183333333333327,0.35624999999999996,0.33381944444444445,0.458111111111111,0.3654861111111111,0.6301666666666667,0.23881944444444442,0.31825,0.0,0.34437500000000004,0.3483333333333333,0.235316091954023,0.5096825396825397,0.3852777777777778,0.20385416666666667,0.4294791666666666,0.3852777777777778,0.32062499999999994,0.0,0.0,0.34437500000000004,0.3720833333333333,0.0,0.0,0.2586111111111111,0.13703030303030303,0.0,0.0,0.3127083333333333,0.0,0.31402777777777774,0.4090277777777777,0.0,0.3285416666666666,0.0,0.0,0.15411111111111112,0.15411111111111112,0.513
GiantPanda,0.17812499999999998,0.24629629629629626,0.07388888888888889,0.26495701058201054,0.23881944444444442,0.25157407407407406,0.0,0.18393055555555557,0.39077546296296295,0.0,0.14408333333333334,0.0,0.0,0.0,0.6069142857142859,0.0,0.5809953703703704,0.7085416666666666,0.2797222222222222,0.0,0.7142592592592594,0.10907407407407407,0.24805555555555556,0.22958333333333333,0.22958333333333333,0.2823611111111111,0.285,0.6623611111111112,0.32458333333333333,0.3412962962962963,0.2550925925925926,0.0,0.44685185185185183,0.0,0.7133796296296296,0.0,0.22958333333333333,0.10133333333333333,0.35624999999999996,0.0,0.34657407407407403,0.26476851851851846,0.2621296296296296,0.0,0.0,0.5106250000000001,0.32810185185185187,0.0,0.6808333333333334,0.40375,0.2677178649237472,0.0,0.0,0.19448611111111114,0.21111111111111108,0.665,0.29027777777777775,0.24453703703703702,1.0,0.4129861111111111,0.2784027777777778,0.0,0.0,0.08989814814814816,0.6853194444444444,0.7173379629629629,0.2556203703703704,0.0,0.9236111111111112,0.19131944444444443,0.36944444444444435,0.0,0.6421296296296297,0.31402777777777774,0.4314583333333334,0.7437268518518518,0.26596230158730155,0.20495370370370372,0.22911210317460318,0.5145833333333334,0.21264166666666665,0.0,0.35587301587301584,0.45125,0.44729166666666664,0.25781944444444443,0.2823611111111111,0.22694444444444445,0.3303888888888889,0.0,0.27796296296296297,0.601825,0.45125,0.6570833333333332,0.25817129629629626,0.26037037037037036,0.42354166666666665,0.795625,0.6768750000000001,0.0,0.2348611111111111,0.38,0.95,0.2591765873015873,0.27092592592592596,0.4881944444444445,0.2414583333333333,0.27092592592592596,0.22958333333333333,0.0,0.0,0.2621296296296296,0.6137000000000001,0.0,0.0,0.25949074074074074,0.08268166666666668,0.0,0.0,0.22958333333333333,0.0,0.4829166666666667,0.7397685185185185,0.0,0.24541666666666667,0.0,0.0,0.11399999999999999,0.11399999999999999,0.5772833333333334
